Date:  22:03; quinta-feira; setembro 04; 2025
Model name: Prot 2
Study name: Thermal 2(-Default-)
Plot type: Thermal Thermal1
Time step: 1
Result Type: Temp 


Node  ,Value (Celsius)  ,X (mm)  ,Y (mm)  ,Z (mm)
305554  ,1.995e+02   ,-246.48  ,18  ,-35.789
305563  ,1.995e+02   ,-239.16  ,18  ,-48.763
305578  ,2.002e+02   ,-85.627  ,18  ,48.562
305602  ,1.993e+02   ,-217.14  ,18  ,-53.153
305652  ,1.990e+02   ,280.93  ,18  ,2.4881
305653  ,1.990e+02   ,285.24  ,18  ,0
305657  ,1.990e+02   ,289.55  ,18  ,-2.4881
305673  ,1.996e+02   ,153.77  ,18  ,22.295
305679  ,1.996e+02   ,149.02  ,18  ,31.046
305777  ,1.996e+02   ,-239.34  ,18  ,-22.494
305778  ,1.996e+02   ,-244.26  ,18  ,-22.499
305785  ,1.995e+02   ,-249.01  ,18  ,-22.676
305801  ,1.998e+02   ,192.38  ,18  ,22.42
305802  ,1.997e+02   ,194.92  ,18  ,26.677
305820  ,2.004e+02   ,-102.08  ,18  ,0.28858
305821  ,2.004e+02   ,-103.33  ,18  ,-4.4316
305828  ,2.004e+02   ,-86.884  ,18  ,-22.801
305829  ,2.003e+02   ,-91.765  ,18  ,-22.814
305845  ,1.997e+02   ,163.22  ,18  ,4.6667
305847  ,1.997e+02   ,165.79  ,18  ,9.3988
305856  ,1.996e+02   ,202.2  ,18  ,13.635
305857  ,1.996e+02   ,207.21  ,18  ,13.563
305870  ,1.997e+02   ,197.01  ,18  ,4.7968
305871  ,1.997e+02   ,199.33  ,18  ,0.20231
305877  ,1.993e+02   ,142.58  ,18  ,-79.041
305972  ,1.970e+02   ,158.65  ,18  ,187.42
305973  ,1.970e+02   ,163.59  ,18  ,187.39
305974  ,1.969e+02   ,161.15  ,18  ,191.74
306075  ,1.997e+02   ,-185.21  ,18  ,-48.812
306076  ,1.997e+02   ,-143.58  ,18  ,4.7122
306077  ,1.998e+02   ,-140.94  ,18  ,0.15166
306179  ,1.969e+02   ,251.17  ,18  ,-183.04
306180  ,1.970e+02   ,253.6  ,18  ,-178.72
306240  ,1.997e+02   ,-165.96  ,18  ,-13.919
306241  ,1.997e+02   ,-168.21  ,18  ,-18.497
306346  ,1.980e+02   ,221.64  ,18  ,143.98
306383  ,1.997e+02   ,197.21  ,18  ,-18.52
306384  ,1.997e+02   ,199.85  ,18  ,-13.941
306385  ,1.997e+02   ,194.88  ,18  ,-13.941
306387  ,1.994e+02   ,211.92  ,18  ,-44.518
306388  ,1.994e+02   ,214.35  ,18  ,-40.19
306419  ,1.996e+02   ,-156.16  ,18  ,-13.952
306420  ,1.996e+02   ,-161.04  ,18  ,-13.932
306421  ,1.996e+02   ,-158.46  ,18  ,-18.513
306487  ,1.967e+02   ,392.98  ,18  ,22.393
306544  ,1.947e+02   ,385.48  ,18  ,174.54
306599  ,1.965e+02   ,401.6  ,18  ,27.369
306600  ,1.966e+02   ,397.29  ,18  ,24.881
306601  ,1.965e+02   ,401.6  ,18  ,22.393
306705  ,1.986e+02   ,219.22  ,18  ,-109.49
306706  ,1.986e+02   ,214.29  ,18  ,-109.46
306745  ,1.967e+02   ,392.98  ,18  ,-17.417
306746  ,1.968e+02   ,388.67  ,18  ,-19.905
307077  ,1.996e+02   ,204.78  ,18  ,-13.93
307079  ,1.998e+02   ,189.97  ,18  ,-13.902
307145  ,1.978e+02   ,265.88  ,18  ,135.25
307322  ,1.988e+02   ,285.9  ,18  ,56.924
307323  ,1.988e+02   ,288.35  ,18  ,52.396
307421  ,1.967e+02   ,-270.76  ,18  ,178.86
307467  ,1.982e+02   ,145.03  ,18  ,-143.96
307540  ,2.007e+02   ,28.975  ,18  ,26.764
307541  ,2.007e+02   ,26.472  ,18  ,22.467
307555  ,1.970e+02   ,125.9  ,18  ,204.68
307556  ,1.969e+02   ,125.05  ,18  ,209
307573  ,1.967e+02   ,-371.41  ,18  ,99.608
307574  ,1.969e+02   ,-367.12  ,18  ,97.036
307575  ,1.968e+02   ,-367.1  ,18  ,102.1
307670  ,1.970e+02   ,-263.78  ,18  ,-169.97
307671  ,1.969e+02   ,-266.36  ,18  ,-174.28
307689  ,1.987e+02   ,-221.89  ,18  ,109.15
307690  ,1.987e+02   ,-219.45  ,18  ,104.84
307691  ,1.986e+02   ,-216.95  ,18  ,109.14
307741  ,1.996e+02   ,-207.19  ,18  ,-18.564
307742  ,1.996e+02   ,-204.72  ,18  ,-14.247
307743  ,1.995e+02   ,-209.62  ,18  ,-14.221
307746  ,1.995e+02   ,-170.54  ,18  ,52.783
307759  ,1.988e+02   ,-306.79  ,18  ,27.369
307816  ,1.965e+02   ,-405.9  ,18  ,19.905
307817  ,1.964e+02   ,-410.21  ,18  ,22.393
307832  ,1.963e+02   ,-414.52  ,18  ,24.881
307877  ,1.983e+02   ,-214.54  ,18  ,130.88
307878  ,1.983e+02   ,-217.02  ,18  ,126.58
307965  ,2.007e+02   ,21.734  ,18  ,-31.443
308037  ,1.970e+02   ,-384.36  ,18  ,17.417
308038  ,1.969e+02   ,-384.36  ,18  ,22.393
308039  ,1.968e+02   ,-388.67  ,18  ,19.905
308274  ,1.981e+02   ,-336.95  ,18  ,0
308275  ,1.982e+02   ,-332.64  ,18  ,2.4881
308438  ,1.990e+02   ,-276.37  ,18  ,15.545
308439  ,1.991e+02   ,-271.52  ,18  ,18.547
308456  ,1.978e+02   ,-332.61  ,18  ,67.202
308457  ,1.977e+02   ,-336.95  ,18  ,69.667
308475  ,1.979e+02   ,-332.64  ,18  ,62.202
308476  ,1.979e+02   ,-328.3  ,18  ,64.714
308527  ,1.989e+02   ,134.25  ,18  ,118
308528  ,1.989e+02   ,131.81  ,18  ,122.34
308545  ,1.998e+02   ,134.26  ,18  ,48.495
308546  ,1.998e+02   ,136.7  ,18  ,44.154
308547  ,1.997e+02   ,139.27  ,18  ,48.43
308555  ,1.981e+02   ,142.51  ,18  ,-148.3
308588  ,2.003e+02   ,107.21  ,18  ,27.018
308589  ,2.003e+02   ,109.67  ,18  ,31.337
308618  ,1.986e+02   ,100.77  ,18  ,-152.55
308620  ,1.963e+02   ,367.58  ,18  ,-134.47
308731  ,1.988e+02   ,90.151  ,18  ,143.96
308732  ,1.988e+02   ,94.916  ,18  ,144.01
308797  ,2.003e+02   ,104.74  ,18  ,22.699
308825  ,1.998e+02   ,112.36  ,18  ,87.558
308826  ,1.999e+02   ,109.85  ,18  ,83.27
308827  ,1.999e+02   ,114.82  ,18  ,83.242
308836  ,1.998e+02   ,100.04  ,18  ,83.218
308837  ,1.999e+02   ,104.96  ,18  ,83.243
308847  ,1.976e+02   ,-194.98  ,18  ,-170.04
308848  ,2.000e+02   ,114.74  ,18  ,74.596
308905  ,2.003e+02   ,21.678  ,18  ,74.692
308924  ,1.986e+02   ,41.949  ,18  ,-170.02
308925  ,1.987e+02   ,44.251  ,18  ,-165.6
308951  ,1.975e+02   ,63.915  ,18  ,-209
308960  ,2.004e+02   ,78.302  ,18  ,44.053
308961  ,2.003e+02   ,80.784  ,18  ,48.375
308968  ,2.002e+02   ,85.409  ,18  ,48.524
308969  ,2.003e+02   ,87.927  ,18  ,44.219
309007  ,1.991e+02   ,78.476  ,18  ,-139.65
309049  ,2.005e+02   ,41.756  ,18  ,-57.304
309050  ,2.005e+02   ,39.222  ,18  ,-52.995
309051  ,2.005e+02   ,36.651  ,18  ,-57.309
309065  ,1.989e+02   ,60.9  ,18  ,161.27
309066  ,1.989e+02   ,63.398  ,18  ,156.99
309067  ,1.988e+02   ,65.931  ,18  ,161.32
309071  ,1.987e+02   ,70.886  ,18  ,161.35
309072  ,1.987e+02   ,73.392  ,18  ,157.08
309073  ,1.986e+02   ,75.848  ,18  ,161.38
309117  ,2.002e+02   ,68.29  ,18  ,78.873
309119  ,1.998e+02   ,77.859  ,18  ,96.278
309133  ,2.008e+02   ,65.48  ,18  ,4.8958
309134  ,2.007e+02   ,70.478  ,18  ,4.8536
309135  ,2.008e+02   ,60.536  ,18  ,4.9075
309142  ,1.995e+02   ,150.03  ,18  ,-48.714
309143  ,1.995e+02   ,145.02  ,18  ,-48.73
309153  ,2.003e+02   ,51.684  ,18  ,-83.357
309162  ,2.004e+02   ,61.471  ,18  ,-74.712
309163  ,2.004e+02   ,56.585  ,18  ,-74.703
309172  ,1.988e+02   ,75.956  ,18  ,-152.68
309231  ,2.002e+02   ,56.589  ,18  ,-92.024
309232  ,2.001e+02   ,54.148  ,18  ,-96.356
309291  ,2.004e+02   ,85.73  ,18  ,13.774
309292  ,2.004e+02   ,88.161  ,18  ,9.4342
309338  ,1.996e+02   ,61.021  ,18  ,126.71
309358  ,1.990e+02   ,53.421  ,18  ,156.99
309378  ,1.977e+02   ,-292.64  ,18  ,130.99
309387  ,1.981e+02   ,-300.21  ,18  ,109.39
309388  ,1.982e+02   ,-297.73  ,18  ,105.07
309406  ,1.981e+02   ,-282.89  ,18  ,113.64
309411  ,1.981e+02   ,-288.83  ,18  ,-109.39
309412  ,1.981e+02   ,-293.68  ,18  ,-109.39
309419  ,1.987e+02   ,303.08  ,18  ,-59.427
309432  ,1.982e+02   ,-296.13  ,18  ,-105.06
309433  ,1.981e+02   ,-298.55  ,18  ,-109.39
309483  ,1.985e+02   ,-302.53  ,18  ,78.746
309484  ,1.985e+02   ,-304.97  ,18  ,74.441
309518  ,1.980e+02   ,-301  ,18  ,-113.72
309519  ,1.980e+02   ,-303.45  ,18  ,-109.39
309525  ,1.957e+02   ,-310.67  ,18  ,-200.38
309531  ,1.991e+02   ,-272.31  ,18  ,2.4881
309574  ,1.990e+02   ,-289.55  ,18  ,-7.4643
309622  ,1.987e+02   ,-274.24  ,18  ,-66.008
309638  ,1.972e+02   ,-286.45  ,18  ,-157.03
309639  ,1.973e+02   ,-288.87  ,18  ,-152.71
309646  ,1.972e+02   ,-296.12  ,18  ,-157.03
309647  ,1.973e+02   ,-293.68  ,18  ,-152.7
309648  ,1.972e+02   ,-298.52  ,18  ,-152.69
309661  ,1.969e+02   ,-293.7  ,18  ,-170.03
309662  ,1.970e+02   ,-291.29  ,18  ,-165.7
309666  ,1.968e+02   ,-298.58  ,18  ,-170.02
309669  ,1.967e+02   ,-303.45  ,18  ,-169.99
309687  ,1.985e+02   ,-315.41  ,18  ,-32.345
309711  ,1.984e+02   ,-315.06  ,18  ,47.64
309713  ,1.988e+02   ,-302.26  ,18  ,40.639
309714  ,1.989e+02   ,-298.21  ,18  ,37.672
309774  ,1.967e+02   ,-287.83  ,18  ,174.33
309775  ,1.969e+02   ,-290.12  ,18  ,169.94
309776  ,1.969e+02   ,-285.31  ,18  ,170.06
309782  ,1.995e+02   ,-202.81  ,18  ,39.72
309787  ,1.974e+02   ,-151.22  ,18  ,174.48
309816  ,1.997e+02   ,-198.72  ,18  ,-0.30265
309817  ,1.997e+02   ,-197.06  ,18  ,4.6383
309846  ,1.969e+02   ,-175.54  ,18  ,-196.06
309847  ,1.967e+02   ,-173.11  ,18  ,-200.4
309876  ,1.998e+02   ,-180.44  ,18  ,18.06
309955  ,1.975e+02   ,-148.75  ,18  ,170.16
309970  ,1.992e+02   ,-204.74  ,18  ,78.865
309985  ,1.994e+02   ,-185.26  ,18  ,78.792
310057  ,1.973e+02   ,-165.78  ,18  ,-178.73
310081  ,1.993e+02   ,-173.07  ,18  ,-79.12
310082  ,1.993e+02   ,-175.47  ,18  ,-83.458
310083  ,1.992e+02   ,-170.64  ,18  ,-83.45
310122  ,1.988e+02   ,-202.27  ,18  ,109.2
310123  ,1.989e+02   ,-199.83  ,18  ,104.85
310143  ,1.984e+02   ,-163.28  ,18  ,-131.08
310144  ,1.985e+02   ,-165.74  ,18  ,-126.76
310147  ,1.985e+02   ,-170.62  ,18  ,-126.76
310148  ,1.986e+02   ,-175.49  ,18  ,-126.76
310155  ,1.987e+02   ,-177.91  ,18  ,-122.43
310162  ,1.997e+02   ,-187.88  ,18  ,48.359
310163  ,1.997e+02   ,-185.41  ,18  ,44.032
310169  ,1.994e+02   ,-221.68  ,18  ,39.746
310171  ,1.996e+02   ,-178.08  ,18  ,57.049
310181  ,1.996e+02   ,-192.81  ,18  ,48.338
310200  ,2.002e+02   ,-12.73  ,18  ,-91.968
310253  ,1.972e+02   ,-362.81  ,18  ,-84.595
310295  ,2.005e+02   ,24.137  ,18  ,52.933
310298  ,1.974e+02   ,-349.5  ,18  ,92.801
310419  ,1.977e+02   ,-354.19  ,18  ,59.714
310420  ,1.976e+02   ,-358.5  ,18  ,62.202
310428  ,1.976e+02   ,-362.81  ,18  ,44.786
310429  ,1.977e+02   ,-358.5  ,18  ,47.274
310443  ,1.956e+02   ,-388.49  ,18  ,-129.72
310444  ,1.958e+02   ,-383.54  ,18  ,-127.4
310500  ,1.959e+02   ,-384.26  ,18  ,-122.01
310529  ,1.972e+02   ,-375.74  ,18  ,32.345
310532  ,1.975e+02   ,-367.12  ,18  ,37.321
310533  ,1.975e+02   ,-367.12  ,18  ,42.298
310534  ,1.973e+02   ,-371.43  ,18  ,39.81
310579  ,1.950e+02   ,-375.78  ,18  ,174.39
310580  ,1.952e+02   ,-373.44  ,18  ,170.02
310583  ,1.952e+02   ,-368.44  ,18  ,178.59
310584  ,1.954e+02   ,-366  ,18  ,174.26
310590  ,1.954e+02   ,-371.01  ,18  ,165.71
310591  ,1.954e+02   ,-368.52  ,18  ,170
310681  ,1.976e+02   ,-143.9  ,18  ,170.16
310709  ,1.978e+02   ,-143.91  ,18  ,161.49
310722  ,1.997e+02   ,-134.58  ,18  ,57.113
310723  ,1.996e+02   ,-136.78  ,18  ,61.583
310740  ,1.996e+02   ,-110.11  ,18  ,100.52
310799  ,1.997e+02   ,-81.736  ,18  ,-100.69
310800  ,1.996e+02   ,-86.613  ,18  ,-100.75
310814  ,1.998e+02   ,-96.448  ,18  ,-83.468
310815  ,1.998e+02   ,-98.956  ,18  ,-87.773
310849  ,1.976e+02   ,-138.09  ,18  ,-174.3
310850  ,1.977e+02   ,-135.57  ,18  ,-170
310851  ,1.976e+02   ,-140.56  ,18  ,-169.97
310917  ,1.987e+02   ,-117.08  ,18  ,148.31
310918  ,1.986e+02   ,-114.54  ,18  ,152.63
310972  ,2.004e+02   ,-114.78  ,18  ,13.919
310988  ,1.989e+02   ,-129.42  ,18  ,126.71
311072  ,1.974e+02   ,-231.56  ,18  ,169.94
311083  ,1.996e+02   ,142.53  ,18  ,-44.42
311084  ,1.996e+02   ,140.04  ,18  ,-48.767
311087  ,2.002e+02   ,-65.897  ,18  ,83.146
311089  ,1.999e+02   ,-75.647  ,18  ,91.802
311090  ,2.000e+02   ,-70.708  ,18  ,91.824
311100  ,1.995e+02   ,-37.527  ,18  ,-126.65
311101  ,1.996e+02   ,-39.904  ,18  ,-122.27
311134  ,2.007e+02   ,-53.477  ,18  ,35.472
311135  ,2.007e+02   ,-50.972  ,18  ,39.831
311144  ,2.005e+02   ,-71.038  ,18  ,39.799
311145  ,2.006e+02   ,-68.541  ,18  ,44.115
311167  ,2.001e+02   ,-65.741  ,18  ,91.823
311248  ,1.987e+02   ,-45.015  ,18  ,-165.65
311249  ,1.986e+02   ,-47.474  ,18  ,-170
311255  ,1.980e+02   ,-71.546  ,18  ,-187.43
311262  ,1.983e+02   ,-66.748  ,18  ,-178.75
311263  ,1.984e+02   ,-69.132  ,18  ,-174.38
311319  ,2.007e+02   ,-36.148  ,18  ,22.655
311320  ,2.007e+02   ,-33.912  ,18  ,18.203
311321  ,2.007e+02   ,-31.514  ,18  ,22.549
311325  ,2.007e+02   ,-41.001  ,18  ,22.623
311326  ,2.007e+02   ,-38.603  ,18  ,26.969
311381  ,1.924e+02   ,-437.07  ,18  ,204.73
311382  ,1.922e+02   ,-443.99  ,18  ,204.02
311383  ,1.999e+02   ,-65.996  ,18  ,109.21
311384  ,2.000e+02   ,-63.461  ,18  ,104.87
311385  ,1.999e+02   ,-61.211  ,18  ,109.32
311398  ,1.985e+02   ,-63.608  ,18  ,174.26
311424  ,1.982e+02   ,-260.94  ,18  ,117.77
311431  ,1.964e+02   ,-249.32  ,18  ,204.68
311453  ,1.996e+02   ,-224.47  ,18  ,9.1708
311460  ,1.974e+02   ,-214.91  ,18  ,-170.01
311494  ,1.976e+02   ,-244.4  ,18  ,-161.36
311495  ,1.977e+02   ,-246.75  ,18  ,-157
311497  ,1.975e+02   ,-241.94  ,18  ,-165.68
311515  ,1.972e+02   ,-256.23  ,18  ,170.06
311516  ,1.974e+02   ,-253.83  ,18  ,165.71
311517  ,1.973e+02   ,-251.34  ,18  ,170.01
311569  ,1.996e+02   ,-235.54  ,18  ,-4.5205
311585  ,1.990e+02   ,-234.3  ,18  ,-92.065
311630  ,1.985e+02   ,-227.12  ,18  ,-122.41
311631  ,1.985e+02   ,-224.7  ,18  ,-118.09
311632  ,1.986e+02   ,-229.52  ,18  ,-118.08
311670  ,1.977e+02   ,-305.89  ,18  ,-122.38
311671  ,1.978e+02   ,-308.35  ,18  ,-118.05
311711  ,1.995e+02   ,-246.76  ,18  ,-18.047
311735  ,1.984e+02   ,-249.13  ,18  ,122.32
311744  ,1.983e+02   ,-244.15  ,18  ,130.96
311745  ,1.984e+02   ,-246.73  ,18  ,126.65
311746  ,1.984e+02   ,-241.65  ,18  ,126.61
311776  ,2.005e+02   ,-19.332  ,18  ,61.706
311798  ,2.004e+02   ,-21.796  ,18  ,66.034
311799  ,2.008e+02   ,-12.631  ,18  ,-31.477
311800  ,2.008e+02   ,-15.08  ,18  ,-27.136
311801  ,2.007e+02   ,-17.548  ,18  ,-31.43
311811  ,2.008e+02   ,11.945  ,18  ,-40.124
311819  ,1.995e+02   ,-0.33244  ,18  ,-139.51
311827  ,1.992e+02   ,14.187  ,18  ,-148.28
311828  ,1.993e+02   ,16.648  ,18  ,-143.95
311829  ,1.993e+02   ,11.666  ,18  ,-143.98
311863  ,1.986e+02   ,-29.334  ,18  ,165.82
311875  ,1.986e+02   ,2.3752  ,18  ,178.53
311906  ,2.003e+02   ,-7.2368  ,18  ,92.056
311957  ,1.978e+02   ,31.79  ,18  ,-195.96
311958  ,1.979e+02   ,29.279  ,18  ,-191.61
311959  ,1.978e+02   ,26.765  ,18  ,-195.95
311963  ,1.986e+02   ,21.588  ,18  ,-169.93
311964  ,1.986e+02   ,16.546  ,18  ,-169.98
311965  ,1.985e+02   ,19.109  ,18  ,-174.32
312069  ,2.001e+02   ,2.4484  ,18  ,109.42
312070  ,2.001e+02   ,7.2864  ,18  ,109.42
312157  ,1.953e+02   ,427.45  ,18  ,-87.083
312158  ,1.951e+02   ,431.76  ,18  ,-84.595
312217  ,1.940e+02   ,410.28  ,18  ,182.53
312252  ,1.959e+02   ,392.98  ,18  ,106.99
312253  ,1.960e+02   ,392.98  ,18  ,102.01
312259  ,1.957e+02   ,418.83  ,18  ,82.107
312308  ,1.962e+02   ,414.52  ,18  ,44.786
312342  ,1.946e+02   ,436.07  ,18  ,106.99
312345  ,1.957e+02   ,427.45  ,18  ,-42.298
312346  ,1.957e+02   ,427.45  ,18  ,-47.274
312358  ,1.966e+02   ,392.98  ,18  ,37.321
312359  ,1.967e+02   ,392.98  ,18  ,32.345
312360  ,1.966e+02   ,397.29  ,18  ,34.833
312415  ,1.959e+02   ,423.14  ,18  ,-39.81
312416  ,1.961e+02   ,418.83  ,18  ,-42.298
312418  ,1.951e+02   ,440.38  ,18  ,-39.81
312467  ,1.945e+02   ,431.76  ,18  ,124.4
312558  ,1.960e+02   ,383.99  ,18  ,117.36
312559  ,1.962e+02   ,379.65  ,18  ,114.92
312560  ,1.961e+02   ,384.33  ,18  ,112.01
312583  ,1.963e+02   ,375.13  ,18  ,118.08
312584  ,1.964e+02   ,375.47  ,18  ,112.73
312611  ,1.981e+02   ,341.26  ,18  ,-7.4643
312631  ,1.946e+02   ,374.59  ,18  ,-191.67
312632  ,1.948e+02   ,372.02  ,18  ,-187.35
312679  ,1.970e+02   ,380.05  ,18  ,34.833
312680  ,1.972e+02   ,375.74  ,18  ,37.321
312681  ,1.972e+02   ,375.74  ,18  ,32.345
312689  ,1.976e+02   ,362.81  ,18  ,44.786
312708  ,1.968e+02   ,340.32  ,18  ,-131.03
312788  ,1.951e+02   ,362.39  ,18  ,-187.3
312789  ,1.953e+02   ,357.47  ,18  ,-187.3
312793  ,1.959e+02   ,367.29  ,18  ,-152.57
312797  ,1.956e+02   ,384.47  ,18  ,-137.44
312808  ,1.978e+02   ,358.5  ,18  ,17.417
312820  ,1.968e+02   ,375.74  ,18  ,77.131
312934  ,1.973e+02   ,290.08  ,18  ,152.67
312936  ,1.974e+02   ,292.59  ,18  ,148.37
312944  ,1.975e+02   ,290.07  ,18  ,144.05
313005  ,1.984e+02   ,290.47  ,18  ,92.087
313057  ,1.983e+02   ,290.86  ,18  ,-96.388
313058  ,1.984e+02   ,288.44  ,18  ,-92.052
313061  ,1.986e+02   ,281.01  ,18  ,-79.016
313062  ,1.986e+02   ,278.58  ,18  ,-74.699
313092  ,1.985e+02   ,285.96  ,18  ,-87.726
313093  ,1.984e+02   ,283.52  ,18  ,-92.05
313097  ,1.958e+02   ,302.16  ,18  ,-204.69
313101  ,1.961e+02   ,293.43  ,18  ,-196.04
313102  ,1.961e+02   ,288.49  ,18  ,-196.03
313107  ,1.961e+02   ,298.26  ,18  ,-195.99
313129  ,1.972e+02   ,298.18  ,18  ,-152.7
313177  ,1.989e+02   ,289.74  ,18  ,-42.024
313178  ,1.989e+02   ,293.37  ,18  ,-45.356
313185  ,1.973e+02   ,307.9  ,18  ,-144.03
313186  ,1.974e+02   ,303.05  ,18  ,-144.04
313189  ,1.977e+02   ,300.61  ,18  ,-131.04
313193  ,1.973e+02   ,300.62  ,18  ,-148.36
313194  ,1.974e+02   ,298.21  ,18  ,-144.03
313233  ,1.990e+02   ,298.17  ,18  ,-2.4881
313239  ,1.963e+02   ,-375.74  ,18  ,-116.94
313249  ,1.981e+02   ,341.26  ,18  ,2.4881
313251  ,1.957e+02   ,308.36  ,18  ,204.68
313252  ,1.957e+02   ,312.01  ,18  ,200.35
313253  ,1.955e+02   ,313.24  ,18  ,204.68
313265  ,1.960e+02   ,-388.67  ,18  ,-109.48
313269  ,1.974e+02   ,307.9  ,18  ,-135.37
313275  ,1.976e+02   ,303.06  ,18  ,-135.37
313276  ,1.976e+02   ,298.19  ,18  ,-135.37
313278  ,1.977e+02   ,293.3  ,18  ,-135.37
313279  ,1.977e+02   ,288.41  ,18  ,-135.37
313305  ,1.984e+02   ,298.18  ,18  ,-92.071
313326  ,1.987e+02   ,306.75  ,18  ,-42.318
313328  ,1.987e+02   ,306.79  ,18  ,-37.321
313329  ,1.988e+02   ,302.44  ,18  ,-39.83
313331  ,1.990e+02   ,289.55  ,18  ,12.44
313332  ,1.990e+02   ,285.24  ,18  ,9.9524
313333  ,1.990e+02   ,289.55  ,18  ,7.4643
313360  ,1.966e+02   ,295.07  ,18  ,178.54
313361  ,1.965e+02   ,292.77  ,18  ,182.97
313391  ,1.965e+02   ,255.9  ,18  ,196.03
313411  ,1.965e+02   ,258.39  ,18  ,191.74
313415  ,1.992e+02   ,263.1  ,18  ,21.183
313469  ,1.995e+02   ,202.53  ,18  ,39.606
313470  ,1.995e+02   ,207.22  ,18  ,39.719
313471  ,1.995e+02   ,204.77  ,18  ,44.057
313500  ,1.993e+02   ,231.43  ,18  ,-61.82
313506  ,1.990e+02   ,255.95  ,18  ,-70.419
313507  ,1.990e+02   ,258.42  ,18  ,-66.09
313537  ,1.979e+02   ,238.99  ,18  ,-152.71
313539  ,1.977e+02   ,63.674  ,18  ,-200.38
313554  ,1.995e+02   ,246.45  ,18  ,39.813
313555  ,1.994e+02   ,248.96  ,18  ,35.467
313563  ,1.991e+02   ,243.69  ,18  ,78.759
313564  ,1.991e+02   ,246.12  ,18  ,83.109
313565  ,1.991e+02   ,241.21  ,18  ,83.077
313593  ,1.990e+02   ,251.06  ,18  ,-79.077
313604  ,1.993e+02   ,241.22  ,18  ,-61.79
313605  ,1.993e+02   ,238.79  ,18  ,-66.128
313606  ,1.969e+02   ,258.41  ,18  ,-178.72
313648  ,1.969e+02   ,224.33  ,18  ,-187.36
313649  ,1.968e+02   ,226.79  ,18  ,-191.7
313659  ,1.965e+02   ,237.79  ,18  ,-204.69
313668  ,1.988e+02   ,251.13  ,18  ,-96.404
313669  ,1.988e+02   ,248.71  ,18  ,-100.74
313749  ,1.980e+02   ,194.34  ,18  ,-152.66
313750  ,1.979e+02   ,196.8  ,18  ,-156.99
313790  ,1.978e+02   ,170.1  ,18  ,-161.34
313884  ,1.988e+02   ,-261.55  ,18  ,-78.994
313903  ,1.985e+02   ,179.75  ,18  ,-135.29
313954  ,1.985e+02   ,199.38  ,18  ,-126.71
313977  ,1.998e+02   ,187.31  ,18  ,-18.535
313990  ,1.988e+02   ,178.04  ,18  ,118.07
313991  ,1.988e+02   ,183.15  ,18  ,118.1
313992  ,1.987e+02   ,180.57  ,18  ,122.41
313998  ,1.990e+02   ,187.91  ,18  ,109.35
313999  ,1.987e+02   ,172.98  ,18  ,118.08
314030  ,1.978e+02   ,160.83  ,18  ,157.08
314059  ,1.945e+02   ,-410.21  ,18  ,162.63
314088  ,1.975e+02   ,-367.12  ,18  ,-27.369
314092  ,1.977e+02   ,-362.81  ,18  ,-34.833
314093  ,1.975e+02   ,-367.12  ,18  ,-32.345
314099  ,1.964e+02   ,-405.9  ,18  ,-39.81
314100  ,1.965e+02   ,-401.6  ,18  ,-42.298
314101  ,1.965e+02   ,-401.6  ,18  ,-37.321
314145  ,1.949e+02   ,-431.76  ,18  ,104.5
314146  ,1.947e+02   ,-436.07  ,18  ,102.01
314162  ,1.950e+02   ,-431.76  ,18  ,-94.548
314163  ,1.952e+02   ,-427.45  ,18  ,-97.036
314164  ,1.952e+02   ,-427.45  ,18  ,-92.06
314195  ,1.928e+02   ,-435.75  ,18  ,-192.59
314196  ,1.929e+02   ,-435.72  ,18  ,-187.1
314246  ,1.954e+02   ,-401.6  ,18  ,-126.89
314251  ,1.952e+02   ,-392.24  ,18  ,-148.08
314308  ,1.958e+02   ,-410.21  ,18  ,-92.06
314309  ,1.952e+02   ,-436.07  ,18  ,-57.226
314310  ,1.954e+02   ,-431.76  ,18  ,-54.738
314311  ,1.953e+02   ,-436.07  ,18  ,-52.25
314382  ,1.955e+02   ,-405.9  ,18  ,119.43
314383  ,1.953e+02   ,-410.21  ,18  ,121.92
314410  ,1.938e+02   ,-427.18  ,18  ,166.95
314411  ,1.940e+02   ,-422.74  ,18  ,169.56
314412  ,1.937e+02   ,-427.32  ,18  ,171.8
314439  ,2.003e+02   ,-105.08  ,18  ,31.261
314440  ,2.003e+02   ,-100.24  ,18  ,31.266
314441  ,2.003e+02   ,-102.67  ,18  ,35.594
314517  ,1.970e+02   ,-148.78  ,18  ,187.46
314518  ,1.972e+02   ,-146.33  ,18  ,183.16
314519  ,1.971e+02   ,-143.84  ,18  ,187.47
314598  ,2.001e+02   ,-107.57  ,18  ,61.58
314612  ,2.002e+02   ,-102.7  ,18  ,52.922
314669  ,1.979e+02   ,-332.64  ,18  ,-62.202
314683  ,1.989e+02   ,280.73  ,18  ,48.231
314697  ,1.989e+02   ,285.41  ,18  ,48.765
314698  ,1.989e+02   ,290.78  ,18  ,48.452
314712  ,1.994e+02   ,-170.65  ,18  ,-66.132
314718  ,1.990e+02   ,266.64  ,18  ,39.646
314719  ,1.990e+02   ,272.19  ,18  ,38.654
314850  ,1.986e+02   ,-290.62  ,18  ,74.276
314851  ,1.987e+02   ,-288.22  ,18  ,69.928
314852  ,1.986e+02   ,-285.66  ,18  ,74.687
314856  ,1.933e+02   ,-422.1  ,18  ,-195.75
